__time,__datetime,__type,/hamster2/velocity/data
1677685717.0937514,2023-03-01 16:48:37.093751,std_msgs/Float32,-689.9365844726562
1677685717.113583,2023-03-01 16:48:37.113583,std_msgs/Float32,-730.5210571289062
1677685717.1366763,2023-03-01 16:48:37.136676,std_msgs/Float32,-682.7880859375
1677685717.1602976,2023-03-01 16:48:37.160298,std_msgs/Float32,-725.447998046875
1677685717.1786964,2023-03-01 16:48:37.178696,std_msgs/Float32,-697.3155517578125
1677685717.200712,2023-03-01 16:48:37.200712,std_msgs/Float32,-720.3749389648438
1677685717.221239,2023-03-01 16:48:37.221239,std_msgs/Float32,-669.644287109375
1677685717.242348,2023-03-01 16:48:37.242348,std_msgs/Float32,-710.2288208007812
1677685717.2642672,2023-03-01 16:48:37.264267,std_msgs/Float32,-692.4730834960938
1677685717.2871847,2023-03-01 16:48:37.287185,std_msgs/Float32,-725.447998046875
1677685717.306199,2023-03-01 16:48:37.306199,std_msgs/Float32,-692.4730834960938
1677685717.3272648,2023-03-01 16:48:37.327265,std_msgs/Float32,-715.3018188476562
1677685717.3493474,2023-03-01 16:48:37.349347,std_msgs/Float32,-679.7904052734375
1677685717.3697648,2023-03-01 16:48:37.369765,std_msgs/Float32,-720.3749389648438
1677685717.3914828,2023-03-01 16:48:37.391483,std_msgs/Float32,-697.3155517578125
1677685717.4134204,2023-03-01 16:48:37.413420,std_msgs/Float32,-735.5941162109375
1677685717.4336364,2023-03-01 16:48:37.433636,std_msgs/Float32,-702.1580200195312
1677685717.4555438,2023-03-01 16:48:37.455544,std_msgs/Float32,-725.447998046875
1677685717.4763715,2023-03-01 16:48:37.476372,std_msgs/Float32,-695.0095825195312
1677685717.4972274,2023-03-01 16:48:37.497227,std_msgs/Float32,-730.5210571289062
1677685717.519783,2023-03-01 16:48:37.519783,std_msgs/Float32,-692.4730834960938
1677685717.5424418,2023-03-01 16:48:37.542442,std_msgs/Float32,-710.2288208007812
1677685717.563491,2023-03-01 16:48:37.563491,std_msgs/Float32,-677.9456787109375
1677685717.5839095,2023-03-01 16:48:37.583910,std_msgs/Float32,-720.3749389648438
1677685717.6035132,2023-03-01 16:48:37.603513,std_msgs/Float32,-689.9365844726562
1677685717.6281083,2023-03-01 16:48:37.628108,std_msgs/Float32,-730.5210571289062
1677685717.6466858,2023-03-01 16:48:37.646686,std_msgs/Float32,-687.630615234375
1677685717.6680677,2023-03-01 16:48:37.668068,std_msgs/Float32,-710.2288208007812
1677685717.6903465,2023-03-01 16:48:37.690346,std_msgs/Float32,-687.630615234375
1677685717.712289,2023-03-01 16:48:37.712289,std_msgs/Float32,-735.5941162109375
1677685717.7316966,2023-03-01 16:48:37.731697,std_msgs/Float32,-695.0095825195312
1677685717.7565885,2023-03-01 16:48:37.756588,std_msgs/Float32,-730.5210571289062
1677685717.7748117,2023-03-01 16:48:37.774812,std_msgs/Float32,-682.7880859375
1677685717.7961953,2023-03-01 16:48:37.796195,std_msgs/Float32,-705.15576171875
1677685717.820474,2023-03-01 16:48:37.820474,std_msgs/Float32,-682.7880859375
1677685717.8393471,2023-03-01 16:48:37.839347,std_msgs/Float32,-720.3749389648438
1677685717.8619707,2023-03-01 16:48:37.861971,std_msgs/Float32,-679.7904052734375
1677685717.8885994,2023-03-01 16:48:37.888599,std_msgs/Float32,-710.2288208007812
1677685717.9024687,2023-03-01 16:48:37.902469,std_msgs/Float32,-677.9456787109375
1677685717.925317,2023-03-01 16:48:37.925317,std_msgs/Float32,-715.3018188476562
1677685717.9459035,2023-03-01 16:48:37.945904,std_msgs/Float32,-697.3155517578125
1677685717.9680185,2023-03-01 16:48:37.968019,std_msgs/Float32,-725.447998046875
1677685717.9873927,2023-03-01 16:48:37.987393,std_msgs/Float32,-679.7904052734375
1677685718.018046,2023-03-01 16:48:38.018046,std_msgs/Float32,-725.447998046875
1677685718.030502,2023-03-01 16:48:38.030502,std_msgs/Float32,-702.1580200195312
1677685718.052076,2023-03-01 16:48:38.052076,std_msgs/Float32,-730.5210571289062
1677685718.0740488,2023-03-01 16:48:38.074049,std_msgs/Float32,-697.3155517578125
1677685718.0958152,2023-03-01 16:48:38.095815,std_msgs/Float32,-725.447998046875
1677685718.1156871,2023-03-01 16:48:38.115687,std_msgs/Float32,-669.644287109375
1677685718.1371915,2023-03-01 16:48:38.137192,std_msgs/Float32,-710.2288208007812
1677685718.158074,2023-03-01 16:48:38.158074,std_msgs/Float32,-692.4730834960938
1677685718.1839046,2023-03-01 16:48:38.183905,std_msgs/Float32,-720.3749389648438
1677685718.2031403,2023-03-01 16:48:38.203140,std_msgs/Float32,-687.630615234375
1677685718.2255812,2023-03-01 16:48:38.225581,std_msgs/Float32,-715.3018188476562
1677685718.2432196,2023-03-01 16:48:38.243220,std_msgs/Float32,-684.8634643554688
1677685718.2652147,2023-03-01 16:48:38.265215,std_msgs/Float32,-725.447998046875
1677685718.2861595,2023-03-01 16:48:38.286160,std_msgs/Float32,-697.3155517578125
1677685718.3074124,2023-03-01 16:48:38.307412,std_msgs/Float32,-725.447998046875
1677685718.332569,2023-03-01 16:48:38.332569,std_msgs/Float32,-682.7880859375
1677685718.3506193,2023-03-01 16:48:38.350619,std_msgs/Float32,-720.3749389648438
1677685718.3719437,2023-03-01 16:48:38.371944,std_msgs/Float32,-689.9365844726562
1677685718.3944752,2023-03-01 16:48:38.394475,std_msgs/Float32,-730.5210571289062
1677685718.4142034,2023-03-01 16:48:38.414203,std_msgs/Float32,-692.4730834960938
1677685718.4393218,2023-03-01 16:48:38.439322,std_msgs/Float32,-700.0826416015625
1677685718.4572577,2023-03-01 16:48:38.457258,std_msgs/Float32,-673.1032104492188
1677685718.4783049,2023-03-01 16:48:38.478305,std_msgs/Float32,-725.447998046875
1677685718.4989116,2023-03-01 16:48:38.498912,std_msgs/Float32,-695.0095825195312
1677685718.5213997,2023-03-01 16:48:38.521400,std_msgs/Float32,-725.447998046875
1677685718.5422592,2023-03-01 16:48:38.542259,std_msgs/Float32,-682.7880859375
1677685718.5635452,2023-03-01 16:48:38.563545,std_msgs/Float32,-705.15576171875
1677685718.5848086,2023-03-01 16:48:38.584809,std_msgs/Float32,-682.7880859375
1677685718.6085773,2023-03-01 16:48:38.608577,std_msgs/Float32,-730.5210571289062
1677685718.6268868,2023-03-01 16:48:38.626887,std_msgs/Float32,-695.0095825195312
1677685718.6482835,2023-03-01 16:48:38.648283,std_msgs/Float32,-725.447998046875
1677685718.6704755,2023-03-01 16:48:38.670475,std_msgs/Float32,-687.630615234375
1677685718.6917405,2023-03-01 16:48:38.691741,std_msgs/Float32,-720.3749389648438
1677685718.7126307,2023-03-01 16:48:38.712631,std_msgs/Float32,-692.4730834960938
1677685718.7341588,2023-03-01 16:48:38.734159,std_msgs/Float32,-720.3749389648438
1677685718.7556553,2023-03-01 16:48:38.755655,std_msgs/Float32,-679.7904052734375
1677685718.7763965,2023-03-01 16:48:38.776397,std_msgs/Float32,-710.2288208007812
1677685718.797584,2023-03-01 16:48:38.797584,std_msgs/Float32,-677.9456787109375
1677685718.8222134,2023-03-01 16:48:38.822213,std_msgs/Float32,-715.3018188476562
1677685718.8427103,2023-03-01 16:48:38.842710,std_msgs/Float32,-692.4730834960938
1677685718.8631585,2023-03-01 16:48:38.863158,std_msgs/Float32,-715.3018188476562
1677685718.8864996,2023-03-01 16:48:38.886500,std_msgs/Float32,-674.7173461914062
1677685718.9079232,2023-03-01 16:48:38.907923,std_msgs/Float32,-720.3749389648438
1677685718.9254844,2023-03-01 16:48:38.925484,std_msgs/Float32,-702.1580200195312
1677685718.9508126,2023-03-01 16:48:38.950813,std_msgs/Float32,-730.5210571289062
1677685718.9694653,2023-03-01 16:48:38.969465,std_msgs/Float32,-692.4730834960938
1677685718.990634,2023-03-01 16:48:38.990634,std_msgs/Float32,-715.3018188476562
1677685719.0185552,2023-03-01 16:48:39.018555,std_msgs/Float32,-674.7173461914062
1677685719.0334284,2023-03-01 16:48:39.033428,std_msgs/Float32,-720.3749389648438
1677685719.0554569,2023-03-01 16:48:39.055457,std_msgs/Float32,-687.630615234375
1677685719.0751808,2023-03-01 16:48:39.075181,std_msgs/Float32,-720.3749389648438
1677685719.0969975,2023-03-01 16:48:39.096997,std_msgs/Float32,-682.7880859375
1677685719.117973,2023-03-01 16:48:39.117973,std_msgs/Float32,-710.2288208007812
1677685719.138443,2023-03-01 16:48:39.138443,std_msgs/Float32,-684.8634643554688
1677685719.162244,2023-03-01 16:48:39.162244,std_msgs/Float32,-730.5210571289062
1677685719.1818943,2023-03-01 16:48:39.181894,std_msgs/Float32,-697.3155517578125
1677685719.2030888,2023-03-01 16:48:39.203089,std_msgs/Float32,-720.3749389648438
1677685719.2252536,2023-03-01 16:48:39.225254,std_msgs/Float32,-692.4730834960938
1677685719.2469141,2023-03-01 16:48:39.246914,std_msgs/Float32,-720.3749389648438
1677685719.2668521,2023-03-01 16:48:39.266852,std_msgs/Float32,-684.8634643554688
1677685719.289601,2023-03-01 16:48:39.289601,std_msgs/Float32,-720.3749389648438
1677685719.3091013,2023-03-01 16:48:39.309101,std_msgs/Float32,-677.9456787109375
1677685719.330672,2023-03-01 16:48:39.330672,std_msgs/Float32,-695.0095825195312
1677685719.3536024,2023-03-01 16:48:39.353602,std_msgs/Float32,-677.9456787109375
1677685719.3741376,2023-03-01 16:48:39.374138,std_msgs/Float32,-720.3749389648438
1677685719.3942895,2023-03-01 16:48:39.394289,std_msgs/Float32,-689.9365844726562
1677685719.4163883,2023-03-01 16:48:39.416388,std_msgs/Float32,-720.3749389648438
1677685719.4382238,2023-03-01 16:48:39.438224,std_msgs/Float32,-677.9456787109375
1677685719.4700456,2023-03-01 16:48:39.470046,std_msgs/Float32,-710.2288208007812
1677685719.4804273,2023-03-01 16:48:39.480427,std_msgs/Float32,-692.4730834960938
