__time,__datetime,__type,/tf/transforms.0.header.stamp,/tf/transforms.0.header.frame_id,/tf/transforms.0.child_frame_id,/tf/transforms.0.transform.translation.x,/tf/transforms.0.transform.translation.y,/tf/transforms.0.transform.translation.z,/tf/transforms.0.transform.rotation.x,/tf/transforms.0.transform.rotation.y,/tf/transforms.0.transform.rotation.z,/tf/transforms.0.transform.rotation.w
1677685728.7213695,2023-03-01 16:48:48.721370,tf2_msgs/TFMessage,1682356768.003378,world,hamster2/base_link,1.1844655275344849,-1.4105130434036255,0.15333952009677887,0.006274227984249592,-0.007713968399912119,0.8086864948272705,-0.5881559252738953
1677685728.7251325,2023-03-01 16:48:48.725132,tf2_msgs/TFMessage,1682356768.0116484,world,hamster2/base_link,1.1816433668136597,-1.416643500328064,0.1529550552368164,0.003267232095822692,-0.007016642950475216,0.8084734082221985,-0.5884817838668823
1677685728.7266147,2023-03-01 16:48:48.726615,tf2_msgs/TFMessage,1682356768.0374339,world,hamster2/base_link,1.1758474111557007,-1.4350186586380005,0.15163731575012207,0.0013116815825924277,-0.003363192081451416,0.8062995672225952,-0.591496467590332
1677685728.757038,2023-03-01 16:48:48.757038,tf2_msgs/TFMessage,1682356768.0533533,world,hamster2/base_link,1.172990083694458,-1.4471043348312378,0.1512271910905838,0.003615710884332657,-0.0047897943295538425,0.8044388890266418,-0.5940051674842834
1677685729.0136309,2023-03-01 16:48:49.013631,tf2_msgs/TFMessage,1682356768.111928,world,hamster2/base_link,1.1630228757858276,-1.4903455972671509,0.15185394883155823,0.0010017321910709143,-0.00937720574438572,0.7971903085708618,-0.6036546230316162
1677685729.0165007,2023-03-01 16:48:49.016501,tf2_msgs/TFMessage,1682356768.153056,world,hamster2/base_link,1.1571556329727173,-1.5209386348724365,0.1523130238056183,0.0032717017456889153,-0.005518259946256876,0.7914939522743225,-0.6111432313919067
1677685729.3238428,2023-03-01 16:48:49.323843,tf2_msgs/TFMessage,1682356768.6284018,world,hamster2/base_link,1.129971981048584,-1.8762362003326416,0.14949503540992737,0.0075244903564453125,-0.00583742605522275,0.7028607130050659,-0.7112637758255005
1677685729.3241444,2023-03-01 16:48:49.324144,tf2_msgs/TFMessage,1682356768.6374485,world,hamster2/base_link,1.1305363178253174,-1.8824236392974854,0.14930959045886993,0.007622605189681053,-0.005861337762326002,0.7011334300041199,-0.7129653096199036
1677685729.3243258,2023-03-01 16:48:49.324326,tf2_msgs/TFMessage,1682356768.6506062,world,hamster2/base_link,1.1314808130264282,-1.8884602785110474,0.1491539478302002,0.004232395906001329,-0.004819590598344803,0.7012146711349487,-0.7129213809967041
1677685729.457915,2023-03-01 16:48:49.457915,tf2_msgs/TFMessage,1682356768.736959,world,hamster2/base_link,1.1396032571792603,-1.9570003747940063,0.1487792432308197,0.004111118149012327,-0.0006563221686519682,0.6747015714645386,-0.7380789518356323
1677685729.4589365,2023-03-01 16:48:49.458936,tf2_msgs/TFMessage,1682356768.74454,world,hamster2/base_link,1.1413164138793945,-1.962981939315796,0.14916829764842987,0.00651598209515214,-0.0024999792221933603,0.6723746657371521,-0.740178108215332
1677685729.4594402,2023-03-01 16:48:49.459440,tf2_msgs/TFMessage,1682356768.752948,world,hamster2/base_link,1.1431819200515747,-1.9689576625823975,0.14951948821544647,0.0059843226335942745,-0.002775925910100341,0.6711663007736206,-0.7412775158882141
1677685729.4716852,2023-03-01 16:48:49.471685,tf2_msgs/TFMessage,1682356768.7790594,world,hamster2/base_link,1.147215485572815,-1.9875314235687256,0.14856675267219543,0.00961081963032484,-0.004575637634843588,0.6637230515480042,-0.7479026913642883
1677685729.4841387,2023-03-01 16:48:49.484139,tf2_msgs/TFMessage,1682356768.7870924,world,hamster2/base_link,1.1485748291015625,-1.993772268295288,0.14835819602012634,0.006363619118928909,-0.0038973281625658274,0.662418782711029,-0.7490965723991394
1677685729.517614,2023-03-01 16:48:49.517614,tf2_msgs/TFMessage,1682356768.8200617,world,hamster2/base_link,1.1531565189361572,-2.0190060138702393,0.14892227947711945,0.005356980953365564,-0.0034850670490413904,0.6507593989372253,-0.7592571973800659
1677685729.5426686,2023-03-01 16:48:49.542669,tf2_msgs/TFMessage,1682356768.829069,world,hamster2/base_link,1.154752254486084,-2.0252809524536133,0.14890970289707184,0.0055379439145326614,-0.0038453044835478067,0.6478359699249268,-0.7617500424385071
1677685729.6074593,2023-03-01 16:48:49.607459,tf2_msgs/TFMessage,1682356768.9040337,world,hamster2/base_link,1.1693974733352661,-2.074394702911377,0.1491372287273407,0.007718476001173258,-0.004603269975632429,0.6269403100013733,-0.7790154814720154
1677685729.6116314,2023-03-01 16:48:49.611631,tf2_msgs/TFMessage,1682356768.9198995,world,hamster2/base_link,1.174746036529541,-2.0926926136016846,0.14818896353244781,0.005909693893045187,-0.0029514827765524387,0.6195116639137268,-0.7849597334861755
1677685729.9214706,2023-03-01 16:48:49.921471,tf2_msgs/TFMessage,1682356768.962127,world,hamster2/base_link,1.1831145286560059,-2.123067617416382,0.14824573695659637,0.0034394338726997375,-0.00015275899204425514,0.6106718182563782,-0.7918763160705566
1677685729.9230168,2023-03-01 16:48:49.923017,tf2_msgs/TFMessage,1682356769.0134697,world,hamster2/base_link,1.1928045749664307,-2.15299391746521,0.14835596084594727,0.003784484462812543,-3.1021885661175475e-05,0.603012204170227,-0.7977229356765747
1677685730.175424,2023-03-01 16:48:50.175424,tf2_msgs/TFMessage,1682356769.4621298,world,hamster2/base_link,1.3297947645187378,-2.470731735229492,0.144823357462883,0.00468778982758522,-0.006576696876436472,0.5280225276947021,-0.8491920232772827
1677685730.175694,2023-03-01 16:48:50.175694,tf2_msgs/TFMessage,1682356769.469242,world,hamster2/base_link,1.3326976299285889,-2.4761173725128174,0.14511778950691223,0.003965288400650024,-0.00561481062322855,0.5271390080451965,-0.8497512936592102
1677685730.175922,2023-03-01 16:48:50.175922,tf2_msgs/TFMessage,1682356769.4793344,world,hamster2/base_link,1.335439920425415,-2.481499433517456,0.14541485905647278,0.0036119455471634865,-0.0043452102690935135,0.5258955955505371,-0.8505303263664246
1677685730.3779519,2023-03-01 16:48:50.377952,tf2_msgs/TFMessage,1682356769.578902,world,hamster2/base_link,1.3701838254928589,-2.5398898124694824,0.14542612433433533,0.003991433419287205,-0.005027360748499632,0.5059542059898376,-0.8625365495681763
1677685730.3784015,2023-03-01 16:48:50.378402,tf2_msgs/TFMessage,1682356769.5826962,world,hamster2/base_link,1.3734811544418335,-2.5451712608337402,0.14491340517997742,0.0031645516864955425,-0.004978809040039778,0.5042105913162231,-0.8635606169700623
