,rt_seq,time,sensor.type,U.a_z,U.w_y,velocity,tf.x,tf.y,tf.yaw_z,x,y,theta,v,rt_x,rt_y,rt_theta,rt_v,P11,P12,P13,P14,P21,P22,P23,P24,P31,P32,P33,P34,P41,P42,P43,P44,t_com
3233,3212.0,1677685721.1736467,imu,-0.254269134112479,-0.6567348979043771,,,,,2.884757679635682,-3.2283346085381472,0.11075919647478383,0.7040879927440723,2.8403780757554125,-3.2571909319391916,0.1131309075785829,0.7040618295987245,0.08947096358840063,7.277909354770931e-06,0.0,0.0015011123738494314,7.277909354770933e-06,0.08938302347429711,0.0,0.00013856089850478037,0.0,0.0,0.0893823557225622,0.0,0.0015011123738494314,0.00013856089850478037,0.0,0.04391818900187875,5.976000102236867e-05
3234,3213.0,1677685721.1786451,imu,-0.254269134112479,-0.7079792187655372,,,,,2.888251659290148,-3.2279402228641456,0.11404185007704193,0.7028170423321164,2.8438709803004216,-3.256788275648236,0.11641356118084101,0.7027908791867686,0.09448525460283423,8.912975940748692e-06,0.0,0.0017295938118296063,8.912975940748692e-06,0.09438163621720325,0.0,0.00016435447208634494,0.0,0.0,0.09438080123342646,0.0,0.0017295938118296063,0.00016435447208634494,0.0,0.04891663451274301,5.897899973206222e-05
3235,3445.0,1677685721.183284,tf,,,,2.896078586578369,-3.221387386322021,0.11803879153488639,2.8937732849787228,-3.2244908734858058,0.11768069164276772,0.7016887303276237,,,,,0.0497843221834423,2.699687791309145e-06,0.0,0.0009861820575300072,2.6996877913091446e-06,0.04975397888229828,0.0,9.62107345349274e-05,0.0,0.0,0.04975372075824223,0.0,0.0009861820575300076,9.621073453492742e-05,0.0,0.05353599282161465,5.6416000006720424e-05
3236,3214.0,1677685721.1836429,imu,-0.16302564416825827,-0.709764470584076,,,,,2.8940233034822587,-3.22446128235723,0.11793472871882171,0.7015974934866986,2.847355684323522,-3.2563745176385823,0.11995185034246658,0.7015201106422697,0.050143850639255236,2.7762338528488115e-06,0.0,0.0010053119660430843,2.776233852848811e-06,0.05011280703853221,0.0,9.847487071247629e-05,0.0,0.0,0.05011254071979008,0.0,0.0010053119660430848,9.84748707124763e-05,0.0,0.0538948127831625,7.149899829528295e-05
3237,3215.0,1677685721.1867628,vel,,,0.6797904052734375,,,,2.8960364094002684,-3.2242175475472945,0.12014915520342173,0.693355026404237,2.8491627804215,-3.2561432298629795,0.1221662768270666,0.6933039071537281,0.05326165091728924,2.615235812485442e-06,0.0,0.0007491638752686924,2.615235812485441e-06,0.05323274172374668,0.0,7.574253774154406e-05,0.0,0.0,0.053232486245913126,0.0,0.0007491638752686927,7.574253774154408e-05,0.0,0.036311719307925594,0.00012782900012098253
3238,3216.0,1677685721.1886415,imu,-0.16302564416825827,-0.7247884016690077,,,,,2.897329261045531,-3.224060586155588,0.12148261697162033,0.6930487438658121,2.850455217510515,-3.255983672720554,0.1234997385952652,0.6929976246153032,0.05514329065755722,2.9391021915875605e-06,0.0,0.0008183467563590677,2.939102191587559e-06,0.055111516001629335,0.0,8.414203291821263e-05,0.0,0.0,0.05511122464923344,0.0,0.0008183467563590679,8.414203291821264e-05,0.0,0.038190457711245906,5.798699930892326e-05
3239,3217.0,1677685721.1936393,imu,-0.022463962557484507,-0.7864425851066347,,,,,2.9007646165714083,-3.2236348701270368,0.1251049138952065,0.6922339856715908,2.853889453850288,-3.2555510599635733,0.12712203551885137,0.692182866421082,0.06014995222522701,3.96010410198738e-06,0.0,0.0010180911307188943,3.9601041019873795e-06,0.06010936215074816,0.0,0.0001088986201742046,0.0,0.0,0.06010895490436039,0.0,0.0010180911307188945,0.00010889862017420461,0.0,0.04318818796637286,5.6191998737631366e-05
3240,3218.0,1677685721.1986375,imu,-0.022463962557484507,-0.776085943627919,,,,,2.9041963689306853,-3.223196434123753,0.1290357168017615,0.6921217061346151,2.8573200614713197,-3.2551057354859307,0.13105283842540638,0.6920705868841063,0.0651591699415177,5.2616748741087074e-06,0.0,0.001242538834652849,5.261674874108707e-06,0.06510772209846713,0.0,0.00013757788988934944,0.0,0.0,0.06510716199664554,0.0,0.001242538834652849,0.00013757788988934947,0.0,0.048186395058658016,5.655799759551883e-05
3241,3219.0,1677685721.2036357,imu,0.12033913718776201,-0.8208933179801273,,,,,2.907625826740277,-3.2227446740596095,0.13291475506942518,0.6920094265976394,2.860748347801464,-3.2546470925920876,0.13493187669307005,0.6919583073471306,0.07017070835700208,6.888276471383817e-06,0.0,0.0014916409352167769,6.8882764713838165e-06,0.07010612639968701,0.0,0.00017039602025558512,0.0,0.0,0.0701053690889307,0.0,0.0014916409352167769,0.00017039602025558515,0.0,0.05318460215094317,0.010661119998985669
3242,3220.0,1677685721.2063031,vel,,,0.7153018188476562,,,,2.9096965973538795,-3.2224700229257524,0.1351044281216316,0.7005625841424002,2.8629622601313374,-3.254356707168903,0.13712154974527646,0.7005306040245326,0.07282918018809204,5.921883400560246e-06,0.0,0.0010491829957276467,5.921883400560247e-06,0.07277344960902583,0.0,0.00012174838129176677,0.0,0.0,0.07277279615191898,0.0,0.0010491829957276467,0.0001217483812917668,0.0,0.03583657492021856,5.830100053572096e-05
